time,high,low,open,volumefrom,volumeto,close
2020-05-24,13035.03,12244.51,12874.1,229.5,2921201.24,12244.51
2020-05-25,12576.53,12165.26,12244.51,341.98,4228220.0,12447.63
2020-05-26,12556.62,12054.25,12447.63,252.33,3101158.73,12223.02
2020-05-27,12710.97,12157.53,12223.02,286.47,3581367.53,12647.36
2020-05-28,13245.46,12588.04,12647.36,292.78,3776275.7,13191.5
2020-05-29,13244.86,12893.46,13191.5,323.18,4220808.42,13012.78
2020-05-30,13369.92,12775.49,13012.78,215.87,2828687.49,13349.64
2020-05-31,13349.87,13002.3,13349.64,233.41,3072253.7,13047.52
2020-06-01,14068.44,13015.62,13047.52,241.58,3210438.35,13981.5
2020-06-02,14104.54,12848.97,13981.5,655.17,8881652.56,13098.4
2020-06-03,13373.71,13024.42,13098.4,239.92,3151534.46,13257.79
2020-06-04,13778.4,13022.26,13257.79,261.15,3491162.83,13457.11
2020-06-05,13648.81,13243.23,13457.11,244.84,3274537.06,13254.77
2020-06-06,13387.08,13071.19,13254.77,154.87,2048523.04,13281.64
2020-06-07,13602.2,12942.77,13281.64,188.46,2490512.28,13366.81
2020-06-08,13594.36,12974.8,13366.81,266.04,3533707.82,13071.25
2020-06-09,13203.09,12884.03,13071.25,240.16,3131582.58,13123.31
2020-06-10,13370.88,11971.05,13123.31,187.86,2471596.59,13290.09
2020-06-11,13353.2,12399.79,13290.09,389.44,5022752.87,12571.76
2020-06-12,13105.63,12286.51,12571.76,359.62,4549109.14,12742.89
2020-06-13,12981.45,12497.21,12742.89,138.59,1760726.83,12740.46
2020-06-14,12764.91,12468.83,12740.46,175.98,2236259.88,12626.77
2020-06-15,12850.31,12120.91,12626.77,357.41,4461283.43,12683.07
2020-06-16,12899.58,12627.53,12683.07,296.41,3781670.34,12811.1
2020-06-17,13149.89,12504.15,12811.1,196.2,2495662.98,12762.87
2020-06-18,12885.14,12510.0,12762.87,167.77,2124498.76,12645.47
2020-06-19,12783.55,11800.23,12645.47,202.71,2546543.56,12534.53
2020-06-20,12735.56,12360.52,12534.53,142.73,1787447.94,12586.57
2020-06-21,12690.11,12189.85,12586.57,117.41,1481976.03,12550.29
2020-06-22,13110.83,12518.81,12550.29,199.13,2552757.92,13020.94
2020-06-23,13199.54,12851.76,13020.94,244.12,3163189.47,12928.2
2020-06-24,13000.78,12435.54,12928.2,232.72,2941491.9,12521.88
2020-06-25,12829.56,12146.42,12521.88,271.05,3406204.47,12610.76
2020-06-26,12729.75,12367.35,12610.76,174.44,2186895.3,12538.31
2020-06-27,12592.6,12200.0,12538.31,40.71,505907.25,12380.0
2020-06-28,12690.06,12170.39,12425.95,3218.55,40258641.85,12508.32
2020-06-29,12665.6,12400.0,12531.6,98.63,1232550.63,12599.0
2020-06-30,12625.4,12419.81,12599.0,200.51,2502578.81,12438.27
2020-07-01,12672.71,12394.28,12438.27,162.72,2038586.67,12580.39
2020-07-02,13288.28,12219.0,12580.39,195.39,2436040.77,12354.4
2020-07-03,12540.85,12290.3,12354.4,159.88,1974732.05,12316.23
2020-07-04,12523.8,12240.81,12316.23,111.47,1375849.07,12388.02
2020-07-05,12599.25,12156.09,12388.02,166.28,2046091.49,12333.98
2020-07-06,12705.42,12302.48,12333.98,238.45,2983875.54,12674.36
2020-07-07,12859.6,12501.65,12674.36,212.14,2671377.12,12569.95
2020-07-08,12934.28,12533.79,12569.95,241.26,3066411.6,12797.81
2020-07-09,12826.49,12473.81,12797.81,234.61,2965271.97,12539.75
2020-07-10,12718.33,12411.09,12539.75,208.1,2605198.83,12619.4
2020-07-11,12655.51,12489.35,12619.4,130.06,1634057.73,12547.62
2020-07-12,12663.78,12478.11,12547.62,114.2,1434918.57,12631.06
2020-07-13,12926.28,12520.16,12631.06,221.88,2796131.71,12564.42
2020-07-14,12691.8,12435.55,12564.42,216.4,2713780.99,12590.84
2020-07-15,12825.48,12472.31,12590.84,213.51,2678585.94,12532.86
2020-07-16,12628.04,12316.38,12532.86,238.49,2963681.98,12434.48
2020-07-17,12573.76,12382.38,12434.48,133.29,1659333.11,12501.88
2020-07-18,12709.37,12411.22,12501.88,95.44,1190813.99,12497.2
2020-07-19,12580.29,12414.84,12497.2,87.39,1089684.48,12536.02
2020-07-20,12581.67,12415.65,12536.02,187.85,2347450.1,12458.63
2020-07-21,12816.63,12457.68,12458.63,292.54,3707728.51,12732.47
2020-07-22,12969.45,12596.97,12732.47,242.62,3084529.36,12969.45
2020-07-23,12984.24,12785.37,12969.45,348.66,4494307.45,12952.75
2020-07-24,13206.62,12768.53,12952.75,243.25,3149644.94,12941.86
2020-07-25,13207.51,12917.14,12941.86,193.39,2517616.06,13121.76
2020-07-26,13664.06,13058.31,13121.76,310.46,4142957.14,13486.19
2020-07-27,15212.0,13472.03,13486.19,557.37,7926914.89,14826.79
2020-07-28,15106.37,14371.46,14826.79,628.85,9375852.4,14793.14
2020-07-29,15421.78,14712.83,14793.14,352.7,5302044.7,15015.97
2020-07-30,15229.09,13749.21,15015.97,300.06,4490423.02,15064.64
2020-07-31,15562.74,14897.19,15064.64,314.02,4773643.68,15362.84
2020-08-01,16145.41,15239.83,15362.84,378.87,5955380.04,16065.17
2020-08-02,16358.75,14623.92,16065.17,431.17,6623775.77,15042.31
2020-08-03,15560.17,14926.24,15042.31,221.18,3368099.6,15236.59
2020-08-04,15460.55,14976.25,15236.59,162.19,2474031.94,15166.77
2020-08-05,15902.23,15070.67,15166.77,204.67,3185282.49,15845.59
2020-08-06,16166.96,15658.52,15845.59,199.1,3161764.4,15903.65
2020-08-07,16112.0,15385.69,15903.65,202.95,3207979.78,15691.92
2020-08-08,16032.77,15623.27,15691.92,142.3,2252912.82,15963.75
2020-08-09,16044.57,15640.49,15963.75,115.97,1834735.37,15833.66
2020-08-10,16304.9,15691.2,15833.66,138.78,2216531.45,15855.85
2020-08-11,15946.67,14380.75,15855.85,129.67,1998790.7,15206.84
2020-08-12,15540.06,14955.91,15206.84,125.29,1912973.82,15434.02
2020-08-13,15656.55,15035.03,15434.02,102.34,1576637.6,15655.04
2020-08-14,15819.11,15504.08,15655.04,109.89,1720711.46,15680.19
2020-08-15,15970.11,15676.67,15680.19,86.65,1371693.75,15845.6
2020-08-16,15993.48,15636.72,15845.6,65.36,1034606.65,15893.32
2020-08-17,16526.05,15728.82,15893.32,115.21,1866990.53,16354.99
2020-08-18,16437.46,15813.92,16354.99,131.12,2113154.41,15876.64
2020-08-19,15951.16,15467.2,15876.64,111.49,1748036.52,15650.28
2020-08-20,15830.43,15580.89,15650.28,88.32,1388289.23,15762.87
2020-08-21,15823.73,15250.41,15762.87,86.18,1343543.55,15316.49
2020-08-22,15948.85,15158.27,15316.49,107.24,1661371.96,15539.74
2020-08-23,15613.43,15356.58,15539.74,41.93,649665.75,15534.2
2020-08-24,16300.56,15453.7,15534.2,60.35,943374.66,15664.71
2020-08-25,15713.12,14845.15,15664.71,120.91,1838216.0,15069.02
2020-08-26,15295.01,14986.67,15069.02,100.43,1523421.57,15228.99
2020-08-27,15266.22,14792.89,15228.99,107.2,1613074.24,14998.6
2020-08-28,15277.33,14987.4,14998.6,95.97,1451847.25,15277.33
2020-08-29,15423.16,15150.22,15277.33,58.66,892367.03,15196.36
2020-08-30,15580.23,15160.26,15196.36,50.18,772739.6,15499.74
2020-08-31,15641.98,15253.1,15499.74,117.99,1817914.47,15322.91
2020-09-01,15870.84,15196.35,15322.91,132.71,2075786.61,15721.67
2020-09-02,15810.32,14862.4,15721.67,116.66,1776240.6,15064.6
2020-09-03,15152.85,13441.97,15064.6,225.98,3256123.44,13552.2
2020-09-04,14496.85,13378.22,13552.2,98.88,1366894.96,13861.82
2020-09-05,14070.33,13080.82,13861.82,92.48,1248154.79,13456.04
2020-09-06,13738.19,13310.71,13456.04,74.47,1008663.59,13623.36
2020-09-07,13822.98,13169.62,13623.36,62.3,841277.85,13822.98
2020-09-08,13822.98,13200.21,13822.98,81.92,1105143.46,13519.09
2020-09-09,13794.39,13307.82,13519.09,90.67,1230573.81,13619.53
2020-09-10,13936.68,13613.69,13619.53,113.55,1561850.95,13785.72
2020-09-11,13892.18,13595.79,13785.72,80.58,1106903.43,13862.71
2020-09-12,13924.01,13695.21,13862.71,63.03,871896.56,13888.15
2020-09-13,14019.7,13581.53,13888.15,59.32,817713.93,13702.47
2020-09-14,14236.6,13634.76,13702.47,94.01,1313114.0,14136.14
2020-09-15,14555.73,14047.86,14136.14,111.56,1588627.23,14264.24
2020-09-16,14714.82,14130.08,14264.24,92.63,1338766.74,14537.22
2020-09-17,14748.14,14279.34,14537.22,89.04,1285660.7,14480.11
2020-09-18,14583.59,14377.31,14480.11,75.44,1092181.45,14513.64
2020-09-19,14780.79,14417.91,14513.64,49.53,722191.31,14693.91
2020-09-20,14846.65,14316.02,14693.91,41.08,593998.29,14466.74
2020-09-21,14571.39,13870.11,14466.74,176.69,2499438.7,14006.23
2020-09-22,14132.8,13764.08,14006.23,106.09,1490491.12,14059.74
2020-09-23,14140.18,13589.22,14059.74,72.32,1003825.76,13710.41
2020-09-24,14401.06,13560.72,13710.41,154.48,2181712.15,14337.38
2020-09-25,14390.45,13979.51,14337.38,110.22,1570555.78,14227.87
2020-09-26,14419.93,14092.34,14227.87,117.44,1681258.18,14323.39
2020-09-27,14412.46,14025.43,14323.39,94.88,1354357.27,14381.6
2020-09-28,14623.27,14216.85,14381.6,92.11,1335771.09,14218.56
2020-09-29,14494.21,14084.66,14218.56,66.33,949930.38,14469.84
2020-09-30,14495.07,14117.87,14469.84,55.5,795040.35,14372.29
2020-10-01,14527.66,13934.27,14372.29,99.51,1418434.33,14102.02
2020-10-02,14184.61,13858.8,14102.02,93.13,1305952.04,14072.09
2020-10-03,14159.67,13996.47,14072.09,52.45,737324.16,14064.76
2020-10-04,14259.86,14027.21,14064.76,34.6,489260.83,14196.28
2020-10-05,14343.72,14133.62,14196.28,55.27,787298.76,14337.74
2020-10-06,14495.31,14024.04,14337.74,53.71,763548.91,14167.47
2020-10-07,14185.93,14061.22,14167.47,63.41,896051.72,14179.96
2020-10-08,14472.56,14000.19,14179.96,86.89,1241861.57,14425.68
2020-10-09,14609.54,14311.46,14425.68,128.02,1857829.89,14539.98
2020-10-10,15008.06,14499.0,14539.98,100.58,1496781.38,14829.56
2020-10-11,14992.69,14802.62,14829.56,44.82,668829.92,14960.38
2020-10-12,15385.69,14777.78,14960.38,83.71,1262255.86,15137.71
2020-10-13,15158.73,14859.24,15137.71,93.38,1401908.53,15044.66
2020-10-14,15170.47,14886.74,15044.66,63.14,947060.28,15073.12
2020-10-15,15330.5,14937.5,15073.12,80.3,1213709.55,15241.7
2020-10-16,15324.62,14863.55,15241.7,98.89,1485526.61,14983.81
2020-10-17,15081.74,14914.33,14983.81,46.86,701943.21,15001.28
2020-10-18,15231.54,14989.99,15001.28,35.62,538208.94,15223.0
2020-10-19,15565.79,15063.88,15223.0,72.08,1106948.25,15536.1
2020-10-20,15780.99,15438.85,15536.1,112.2,1755784.62,15694.54
2020-10-21,17461.68,15645.2,15694.54,207.56,3447721.37,16884.73
2020-10-22,17383.69,16761.96,16884.73,149.41,2553929.7,17095.49
2020-10-23,17160.99,16810.83,17095.49,115.03,1958771.21,17018.93
2020-10-24,17224.04,16873.33,17018.93,89.19,1525321.24,17167.15
2020-10-25,17407.15,16907.26,17167.15,115.5,1983466.34,17156.58
2020-10-26,17497.4,16946.35,17156.58,103.5,1776865.85,17237.42
2020-10-27,18127.94,17211.47,17237.42,86.11,1521058.54,18024.87
2020-10-28,18224.98,17158.33,18024.87,74.14,1313344.08,17667.7
2020-10-29,18252.03,17376.6,17667.7,80.32,1437434.56,17913.36
2020-10-30,18230.3,17524.05,17913.36,102.59,1839438.46,18125.0
2020-10-31,18705.23,17931.59,18125.0,123.33,2267775.92,18434.48
2020-11-01,18498.5,18220.42,18434.48,40.69,747567.02,18382.54
2020-11-02,18555.28,17839.0,18382.54,88.34,1601275.31,18044.79
2020-11-03,18412.64,17688.84,18044.79,42.86,772105.33,18391.45
2020-11-04,18617.2,18055.54,18391.45,58.34,1074343.21,18597.77
2020-11-05,20641.79,18551.95,18597.77,98.42,1922519.8,20511.1
2020-11-06,20899.51,19903.47,20511.1,91.53,1859237.33,20420.11
2020-11-07,20623.77,18887.17,20420.11,47.27,936899.02,19421.37
2020-11-08,20430.28,19256.79,19421.37,30.01,596967.06,20219.61
2020-11-09,20535.15,19316.42,20219.61,51.28,1019248.48,19972.43
2020-11-10,20168.62,19741.24,19972.43,45.64,911046.55,19991.52
2020-11-11,20976.86,19954.77,19991.52,128.62,2639383.43,20620.04
2020-11-12,21626.79,20332.93,20620.04,155.21,3274563.83,21576.51
2020-11-13,21938.47,21111.06,21576.51,110.49,2381134.33,21581.0
2020-11-14,21581.0,20803.67,21581.0,49.53,1048798.98,21309.87
2020-11-15,21382.93,20880.48,21309.87,47.44,1000775.23,21122.26
2020-11-16,22138.63,20949.48,21122.26,103.7,2245691.48,22031.02
2020-11-17,23527.98,21788.12,22031.02,145.6,3299013.64,23269.27
2020-11-18,24238.26,22695.94,23269.27,180.84,4236777.74,23380.27
2020-11-19,23909.74,22959.77,23380.27,99.93,2353690.67,23452.37
2020-11-20,24459.67,23402.73,23452.37,157.7,3806209.07,24358.34
2020-11-21,24787.76,24075.03,24358.34,88.02,2156624.78,24558.1
2020-11-22,24583.37,23059.01,24558.1,106.04,2550437.21,24110.42
2020-11-23,24449.92,23570.72,24110.42,98.68,2377035.64,24124.54
2020-11-24,25306.48,23723.33,24124.54,248.94,6161182.3,24960.18
2020-11-25,25388.25,24205.23,24960.18,203.42,5052948.96,24463.58
2020-11-26,24710.67,20978.36,24463.58,382.74,8505364.21,22469.69
2020-11-27,22891.08,21519.94,22469.69,153.83,3419825.2,22323.5
2020-11-28,23436.22,22061.37,22323.5,81.35,1849524.85,23235.35
2020-11-29,23966.38,23013.31,23235.35,64.02,1510745.76,23798.58
2020-11-30,25737.72,23766.78,23798.58,198.53,4930859.56,25632.24
2020-12-01,25703.43,23637.43,25632.24,248.4,6232569.87,24389.89
2020-12-02,25103.49,23849.03,24389.89,165.34,4077033.26,24928.35
2020-12-03,25261.84,24499.62,24928.35,107.98,2696330.33,25114.66
2020-12-04,25221.08,23928.52,25114.66,112.41,2750699.79,24002.57
2020-12-05,24689.49,23829.92,24002.57,45.59,1108897.32,24634.57
2020-12-06,24906.15,24253.18,24634.57,34.22,842652.1,24862.59
2020-12-07,24967.51,24304.6,24862.59,77.25,1904163.36,24626.17
2020-12-08,24707.49,23425.28,24626.17,102.86,2479400.96,23626.47
2020-12-09,23982.97,22764.23,23626.47,145.18,3417104.26,23932.51
2020-12-10,23932.51,22812.36,23932.51,138.09,3238904.37,23355.09
2020-12-11,23396.16,22588.52,23355.09,79.81,1830605.31,23081.68
2020-12-12,24281.12,23081.68,23081.68,40.93,973072.53,24155.59
2020-12-13,24864.39,24020.59,24155.59,63.47,1558747.61,24531.3
2020-12-14,24721.62,24311.51,24531.3,40.5,993183.24,24663.8
2020-12-15,24964.65,24313.69,24663.8,81.42,2014729.81,24778.67
2020-12-16,27554.68,24607.81,24778.67,200.93,5265256.22,27337.58
2020-12-17,30240.45,27240.89,27337.58,262.97,7563315.76,29133.1
2020-12-18,29667.49,28524.27,29133.1,100.55,2931958.07,29593.93
2020-12-19,30577.84,28718.89,29593.93,106.37,3167114.86,30370.05
2020-12-20,30463.39,27382.61,30370.05,113.06,3353608.64,29501.04
2020-12-21,30593.96,28314.67,29501.04,102.8,3032739.65,29303.18
2020-12-22,30793.62,28886.9,29303.18,77.13,2313182.01,30793.62
2020-12-23,30982.95,29394.93,30793.62,111.77,3387155.39,29962.5
2020-12-24,30701.31,29343.55,29962.5,76.06,2281039.73,30523.45
2020-12-25,31937.24,30261.33,30523.45,87.56,2731230.95,31933.07
2020-12-26,34662.94,31667.72,31933.07,146.14,4839612.97,34139.36
2020-12-27,36642.84,33069.79,34139.36,157.92,5485114.7,33662.92
2020-12-28,35019.01,33158.36,33662.92,112.57,3890114.53,34889.8
2020-12-29,35250.15,33257.7,34889.8,112.39,3840652.38,35231.98
2020-12-30,36960.45,34936.99,35231.98,132.96,4791836.13,36920.2
2020-12-31,37191.61,35448.55,36920.2,144.15,5262525.4,36626.94
2021-01-01,37288.09,35899.74,36626.94,99.59,3644271.18,36701.49
2021-01-02,40728.34,35192.06,36701.49,211.87,8156208.77,39585.56
2021-01-03,42233.31,34462.09,39585.56,245.68,9734913.75,40353.36
2021-01-04,40415.78,34215.86,40353.36,203.34,7831770.7,39275.52
2021-01-05,43192.14,36505.44,39275.52,228.29,9098808.91,41102.56
2021-01-06,43223.51,40011.28,41102.56,237.75,9997263.97,42669.73
2021-01-07,50371.51,42608.3,42669.73,302.82,14224539.53,49982.05
2021-01-08,52032.1,46156.9,49982.05,218.25,10917943.46,51334.69
2021-01-09,51979.84,49154.14,51334.69,97.2,4959772.88,51049.93
2021-01-10,52178.64,42785.61,51049.93,231.17,11293165.14,48007.69
2021-01-11,48007.69,37555.04,48007.69,473.15,20025348.97,45549.97
2021-01-12,46718.0,41810.37,45549.97,196.08,8692789.46,43415.0
2021-01-13,48630.71,41445.83,43415.0,225.22,10155949.74,47671.46
2021-01-14,51833.12,46559.94,47671.46,277.95,13679575.08,49360.16
2021-01-15,49896.41,43901.75,49360.16,278.8,13061188.96,47013.93
2021-01-16,48291.94,45206.25,47013.93,80.99,3799742.78,46191.42
2021-01-17,46965.71,43447.6,46191.42,136.64,6229044.68,45882.81
2021-01-18,47891.76,44768.61,45882.81,112.87,5216323.96,46788.54
2021-01-19,48159.29,45622.31,46788.54,208.0,9731018.94,45756.55
2021-01-20,46260.34,42229.88,45756.55,168.0,7441000.21,44866.95
2021-01-21,44930.63,38058.76,44866.95,305.88,12367742.91,39093.15
2021-01-22,43033.59,36476.42,39093.15,358.08,14114128.14,42002.97
2021-01-23,42397.08,40093.76,42002.97,48.87,2006863.59,40684.08
2021-01-24,41692.47,39391.03,40684.08,69.69,2827554.07,40858.98
2021-01-25,44298.52,40845.03,40858.98,139.97,5921653.79,41150.55
2021-01-26,41821.47,39278.64,41150.55,181.59,7390785.29,41446.09
2021-01-27,41446.09,37468.16,41446.09,209.8,8294003.25,39080.57
2021-01-28,43317.59,38302.04,39080.57,188.47,7746520.22,42686.75
2021-01-29,49284.62,41035.65,42686.75,291.71,13222614.77,43886.66
2021-01-30,44821.66,42191.18,43886.66,86.75,3776108.99,44001.32
2021-01-31,44005.01,41487.92,44001.32,108.24,4620690.44,42485.42
2021-02-01,44264.28,41547.93,42485.42,130.57,5628954.71,43112.78
2021-02-02,46106.71,43006.48,43112.78,170.0,7587757.95,45502.63
2021-02-03,47993.41,45221.37,45502.63,202.06,9487013.75,47993.23
2021-02-04,48854.54,46383.86,47993.23,182.16,8731376.54,47411.73
2021-02-05,48994.45,46727.33,47411.73,173.17,8339037.23,48795.91
2021-02-06,52215.17,48664.1,48795.91,235.23,11910377.64,50309.4
2021-02-07,50777.78,47898.55,50309.4,123.61,6073972.49,49862.98
2021-02-08,59055.51,48670.67,49862.98,328.26,18027675.26,58992.44
2021-02-09,60580.15,56948.73,58992.44,216.86,12823064.92,58862.89
2021-02-10,59921.29,55615.33,58862.89,164.76,9496042.1,57179.92
2021-02-11,61669.2,56160.99,57179.92,217.84,13022362.55,61109.48
2021-02-12,61992.42,59203.98,61109.48,180.07,10928127.36,60431.17
2021-02-13,61035.3,59095.93,60431.17,122.59,7391526.53,60297.73
2021-02-14,63184.99,60091.86,60297.73,128.09,7943073.19,62159.92
2021-02-15,62346.8,58597.53,62159.92,189.22,11464548.2,60811.92
2021-02-16,63683.07,59697.13,60811.92,106.88,6626189.82,62490.61
2021-02-17,66682.29,62221.76,62490.61,156.63,10157076.04,66132.74
2021-02-18,66931.3,65002.7,66132.74,97.44,6433163.65,65501.44
2021-02-19,70785.62,64521.64,65501.44,203.48,13801194.08,70756.32
2021-02-20,72772.9,68591.72,70756.32,170.69,12127421.54,71257.32
2021-02-21,73175.84,70390.14,71257.32,100.83,7264400.39,72326.14
2021-02-22,72326.14,58885.95,72326.14,273.54,18461117.53,68332.46
2021-02-23,68332.46,56403.47,68332.46,323.94,19725515.77,61490.86
2021-02-24,64789.56,59089.51,61490.86,217.51,13598722.05,62283.28
2021-02-25,64659.06,59301.62,62283.28,164.39,10281557.07,59846.83
2021-02-26,61282.93,56024.05,59846.83,204.19,12053016.42,59138.02
2021-02-27,61577.87,57795.45,59138.02,69.35,4165643.62,59122.37
2021-02-28,59590.8,54788.7,59122.37,184.18,10465509.16,57530.32
2021-03-01,63166.16,57302.12,57530.32,186.71,11366085.39,62862.21
2021-03-02,63607.59,59584.19,62862.21,156.25,9615172.98,61355.67
2021-03-03,66493.41,60895.66,61355.67,180.31,11554249.25,64228.63
2021-03-04,65570.48,60509.31,64228.63,174.46,10967905.07,61840.5
2021-03-05,62891.37,59116.18,61840.5,102.15,6215073.91,61979.5
2021-03-06,62454.99,60340.63,61979.5,42.57,2617685.66,62006.53
2021-03-07,65221.69,62006.53,62006.53,59.76,3829634.32,64811.33
2021-03-08,66349.51,63165.39,64811.33,72.8,4707999.02,66349.5
2021-03-09,69485.77,65971.29,66349.5,135.64,9273857.22,69485.77
2021-03-10,72487.72,67457.24,69485.77,135.41,9530038.49,70820.77
2021-03-11,72732.24,68717.72,70820.77,127.11,9012378.63,72382.67
2021-03-12,72813.81,69255.22,72382.67,112.04,7966490.55,71371.94
2021-03-13,76370.65,70130.02,71371.94,132.19,9760795.39,75976.69
2021-03-14,76369.99,73648.33,75976.69,63.32,4760018.39,73960.61
2021-03-15,75436.2,68734.02,73960.61,154.46,11017295.6,69812.02
2021-03-16,70921.89,66910.64,69812.02,162.2,11191123.2,70921.89
2021-03-17,73020.37,67898.0,70921.89,72.92,5126067.97,73020.37
2021-03-18,74678.41,71519.93,73020.37,95.3,6946275.3,72238.91
2021-03-19,74386.34,70590.66,72238.91,67.78,4945592.1,72928.7
2021-03-20,74903.93,72601.12,72928.7,51.75,3810821.24,72777.19
2021-03-21,73379.78,69897.78,72777.19,56.44,4031273.11,71782.69
2021-03-22,72776.55,67531.26,71782.69,71.5,4994652.62,67966.93
2021-03-23,70236.87,66778.52,67966.93,80.43,5528065.5,68669.8
2021-03-24,71910.21,65459.39,68669.8,143.98,9960655.93,66116.66
2021-03-25,67037.35,63193.99,66116.66,147.95,9655200.76,65169.99
2021-03-26,69466.61,64993.48,65169.99,99.28,6679755.39,69364.1
2021-03-27,71174.8,67808.12,69364.1,49.71,3455493.48,70425.34
2021-03-28,71487.21,68997.44,70425.34,49.32,3474851.26,70402.2
2021-03-29,73430.07,69421.44,70402.2,88.28,6376026.26,72516.8
2021-03-30,74716.74,71888.49,72516.8,75.18,5541035.52,74107.56
2021-03-31,75241.87,71856.58,74107.56,72.26,5348373.3,73927.46
2021-04-01,74664.36,72984.81,73927.46,49.82,3682977.28,73701.85
2021-04-02,75201.16,73306.9,73701.85,56.51,4198898.15,74142.89
2021-04-03,74878.44,71670.78,74142.89,59.03,4351722.66,71776.83
2021-04-04,73456.05,71079.28,71776.83,35.91,2599800.52,73281.89
2021-04-05,73976.71,71639.88,73281.89,68.78,5022753.41,73550.49
2021-04-06,74018.95,71233.71,73550.49,75.57,5492624.77,72528.02
2021-04-07,73461.4,70297.91,72528.02,70.1,5004938.46,70619.83
2021-04-08,73126.68,70584.83,70619.83,81.22,5876622.58,72991.41
2021-04-09,73939.39,70161.05,72991.41,129.85,9427741.3,72758.75
2021-04-10,76405.52,72573.8,72758.75,81.64,6129484.22,74678.93
2021-04-11,75488.46,73998.01,74678.93,46.99,3506250.65,75019.27
2021-04-12,76090.87,74458.36,75019.27,67.52,5078851.21,75271.43
2021-04-13,79562.28,75268.75,75271.43,127.78,9974899.1,79281.53
2021-04-14,81022.95,76797.37,79281.53,110.3,8755560.16,78784.36
2021-04-15,79963.61,77451.49,78784.36,72.0,5669196.69,79472.87
2021-04-16,79716.5,75465.36,79472.87,105.6,8165092.1,77068.28
2021-04-17,78222.45,75277.83,77068.28,67.0,5137262.0,75398.74
2021-04-18,75800.66,65177.09,75398.74,197.91,13955502.12,70568.59
2021-04-19,72111.36,68188.3,70568.59,126.38,8907671.55,70023.12
2021-04-20,72171.33,66919.39,70023.12,117.26,8135199.98,71397.7
2021-04-21,71816.46,66948.49,71397.7,76.45,5300923.9,67497.7
2021-04-22,69296.54,62973.11,67497.7,132.56,8808205.92,64785.61
2021-04-23,65189.98,59355.32,64785.61,185.27,11513245.95,63872.12
2021-04-24,64084.68,61153.8,63872.12,55.52,3482749.89,62838.77
2021-04-25,63418.94,59136.65,62838.77,75.2,4623146.38,61351.91
2021-04-26,67651.75,61249.94,61351.91,117.81,7793772.44,67074.63
2021-04-27,68771.93,66291.27,67074.63,60.49,4104646.05,68371.0
2021-04-28,69439.38,66830.35,68371.0,56.82,3856730.55,67565.69
2021-04-29,67892.22,64447.53,67565.69,46.04,3036811.98,65938.56
2021-04-30,71334.43,65313.6,65938.56,65.84,4514414.0,71182.31
2021-05-01,71995.49,70179.54,71182.31,45.17,3217084.31,71153.14
2021-05-02,71312.09,69026.02,71153.14,46.15,3228365.35,69528.02
2021-05-03,72437.12,69435.12,69528.02,95.04,6763690.46,70262.05
2021-05-04,70262.05,65487.83,70262.05,112.48,7628922.96,65567.16
2021-05-05,70938.78,65385.05,65567.16,109.89,7593938.58,70334.4
2021-05-06,71322.58,67648.9,70334.4,89.07,6191261.48,68584.97
2021-05-07,71323.56,67195.42,68584.97,135.43,9358428.86,69748.85
2021-05-08,72114.66,69263.28,69748.85,103.55,7373740.25,71286.28
2021-05-09,71735.31,68397.39,71286.28,49.34,3459703.61,70242.64
2021-05-10,71569.12,60493.48,70242.64,140.28,9609396.85,67792.55
2021-05-11,68978.6,66100.65,67792.55,132.21,8982996.23,68590.09
2021-05-12,69963.4,58703.25,68590.09,129.86,8614896.2,59536.28
2021-05-13,62231.65,56340.57,59536.28,237.41,14188825.41,60359.91
2021-05-14,62470.42,59489.22,60359.91,97.03,5933323.53,60540.32
2021-05-15,61332.71,56540.35,60540.32,91.73,5405474.48,56812.51
2021-05-16,59978.64,52702.45,56812.51,116.05,6502925.13,56000.94
2021-05-17,56040.1,48062.0,56000.94,244.72,12679159.8,52491.57
2021-05-18,55233.78,51188.02,52491.57,103.92,5505788.51,51756.01
2021-05-19,52581.04,37161.97,51756.01,388.18,17992653.18,44720.39
2021-05-20,51549.23,42572.44,44720.39,226.3,10939478.97,49029.01
2021-05-21,51385.89,40627.45,49029.01,235.88,10836710.18,45155.71
2021-05-22,47102.04,42790.32,45155.71,95.25,4330980.22,45273.75
2021-05-23,46227.12,37570.06,45273.75,298.28,12152772.03,42069.0
2021-05-24,48180.38,41617.68,42069.0,2212.62,101845470.85,46954.93
2021-05-25,47995.2,44005.71,46954.93,4757.8,217710367.41,46460.5
2021-05-26,49385.5,45520.61,46460.5,5300.62,250509883.16,47481.47
2021-05-27,48866.37,44956.34,47481.47,3544.92,166222700.69,46313.74
2021-05-28,47041.2,41758.6,46313.74,4898.45,216799699.68,42912.05
2021-05-29,45089.97,40524.58,42912.05,3510.09,149205816.49,41630.03
2021-05-30,44153.95,40228.39,41630.03,3198.68,136570347.26,43173.33
2021-05-31,45330.13,41188.01,43173.33,4416.32,191964792.31,44850.02
2021-06-01,45786.61,42874.78,44850.02,3439.99,151708397.39,44408.56
2021-06-02,46159.63,43249.71,44408.56,4016.12,180565196.67,45103.36
2021-06-03,47694.49,44674.24,45103.36,4176.36,194175155.82,47499.42
2021-06-04,47600.19,43062.95,47499.42,4940.09,221058320.43,44651.0
2021-06-05,45914.34,41947.17,44651.0,5659.46,250936765.55,43053.24
